"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Zfyve9",6.06780215129185e-15,-0.500773658991346,0.203,0.383,1.07430437088622e-10,"vcapEC"
"Uhrf2",2.00674406119789e-15,-0.500167645865406,0.191,0.37,3.55294036035086e-11,"vcapEC"
"Slc16a4",7.23650572336209e-19,-0.499496243871995,0.29,0.527,1.28122333832126e-14,"vcapEC"
"Ang",4.24907313051734e-10,-0.499216058820547,0.088,0.188,7.52298397758095e-06,"vcapEC"
"Rev1",8.32883154268305e-10,-0.499119435413983,0.106,0.208,1.47461962463203e-05,"vcapEC"
"Itga5",7.1320484888525e-08,-0.498456896335567,0.039,0.1,0.0012627291849513,"vcapEC"
"Asb3",7.9621573379489e-09,-0.497450474814423,0.101,0.197,0.0001409699956683,"vcapEC"
"Cacfd1",7.52751306084314e-08,-0.497419551825351,0.045,0.108,0.0013327461874222,"vcapEC"
"Etl4",8.60954026005474e-12,-0.49733272327198,0.158,0.295,1.52431910304269e-07,"vcapEC"
"Faf1",1.76537866049816e-16,-0.495553614714327,0.207,0.397,3.12560291841199e-12,"vcapEC"
"Eya3",2.07589511589759e-08,-0.49301999191765,0.078,0.161,0.0003675372302696,"vcapEC"
"Map1b",5.02843390694631e-08,-0.491723523615212,0.1,0.188,0.0008902842232248,"vcapEC"
"Slc16a2",4.78810351184945e-24,-0.491019014249569,0.451,0.734,8.47733726772946e-20,"vcapEC"
"Plgrkt",4.40455028394203e-13,-0.490937130299026,0.133,0.272,7.79825627771936e-09,"vcapEC"
"Khdc4",1.89759792826132e-10,-0.489626528300699,0.096,0.2,3.35969713198667e-06,"vcapEC"
"Hmgxb3",5.14394832429981e-07,-0.489019125646761,0.044,0.102,0.0091073605081728,"vcapEC"
"Vps13d",1.22775774962769e-14,-0.48839055736693,0.142,0.299,2.17374509571583e-10,"vcapEC"
"Cpeb4",9.31942102369948e-14,-0.488385887556426,0.11,0.244,1.65000349224599e-09,"vcapEC"
"Wdr37",1.61815356452371e-14,-0.487585774059484,0.198,0.374,2.86494088598924e-10,"vcapEC"
"Parp6",5.76124158375838e-08,-0.486943644275812,0.047,0.112,0.0010200278224044,"vcapEC"
"Btbd9",2.84877317299351e-15,-0.486506205487176,0.163,0.327,5.04375290278501e-11,"vcapEC"
"Dcaf6",2.19854142005242e-13,-0.486503337485805,0.152,0.3,3.89251758420282e-09,"vcapEC"
"Chd9",3.42153713552255e-09,-0.486050747338697,0.09,0.182,6.05783149844268e-05,"vcapEC"
"Shf",1.28582891746736e-06,-0.485312565542143,0.075,0.142,0.0227656009837596,"vcapEC"
"Atad2b",1.61711666685285e-14,-0.485057444012626,0.175,0.345,2.86310505866297e-10,"vcapEC"
"Clcn3",7.00457623956842e-15,-0.484586149321774,0.198,0.378,1.24016022321559e-10,"vcapEC"
"Camta2",1.23497342273875e-06,-0.484367180267359,0.054,0.114,0.0218652044495896,"vcapEC"
"Zfp398",2.59016467114786e-08,-0.484318977676673,0.069,0.147,0.0004585886550267,"vcapEC"
"B4galt1",1.24341384321384e-13,-0.48378765109544,0.135,0.28,2.2014642094101e-09,"vcapEC"
"Zfp110",1.11010006440998e-08,-0.483728028345791,0.073,0.156,0.0001965432164037,"vcapEC"
"Gcsh",2.03299219115062e-06,-0.48368174683789,0.049,0.105,0.0359941267443217,"vcapEC"
"Orc3",1.0267732972191e-10,-0.483405559114269,0.076,0.173,1.81790212272642e-06,"vcapEC"
"Prdx6",2.25852819899993e-12,-0.483114178976545,0.164,0.314,3.99872417632938e-08,"vcapEC"
"Plekhm2",2.53478256739302e-07,-0.482549602253269,0.077,0.152,0.0044878325355693,"vcapEC"
"Pot1b",8.43317383974406e-08,-0.482360315867046,0.093,0.176,0.0014930934283266,"vcapEC"
"D5Ertd579e",5.66948300685959e-09,-0.48064979345816,0.095,0.189,0.0001003781966364,"vcapEC"
"Tes",1.34195452694613e-11,-0.477945139917388,0.12,0.243,2.37593048995812e-07,"vcapEC"
"Wdr11",1.99823338867706e-06,-0.476487719237804,0.057,0.118,0.0353787221465273,"vcapEC"
"Luc7l2",1.75968641520863e-21,-0.476382144828771,0.438,0.702,3.11552479812688e-17,"vcapEC"
"H2afy2",1.22213132803614e-06,-0.475703237719084,0.052,0.111,0.0216378351628799,"vcapEC"
"Acaca",5.16387141404603e-07,-0.475184478381704,0.046,0.105,0.0091426343385684,"vcapEC"
"Gfod2",1.005737817345e-09,-0.474900176833729,0.092,0.189,1.78065880560932e-05,"vcapEC"
"Myo9a",2.14841263870865e-15,-0.474092098669726,0.242,0.435,3.80376457683367e-11,"vcapEC"
"Nsmaf",2.53108906071717e-08,-0.473682176855049,0.076,0.157,0.0004481293181999,"vcapEC"
"Stard9",6.81737833124394e-14,-0.473558978786043,0.149,0.3,1.20701683354674e-09,"vcapEC"
"Babam2",2.20633540878416e-13,-0.472681987666998,0.203,0.369,3.90631684125235e-09,"vcapEC"
"Supt3",6.83211987258464e-08,-0.471559482245088,0.086,0.168,0.0012096268234411,"vcapEC"
"Casp8",4.05598186757299e-13,-0.471029361851494,0.159,0.311,7.18111589653798e-09,"vcapEC"
"Enox2",1.38827922987594e-10,-0.470558202001801,0.112,0.225,2.45794837649536e-06,"vcapEC"
"Ppp3cb",1.24088559852119e-12,-0.470521394114633,0.136,0.272,2.19698795218176e-08,"vcapEC"
"Swap70",2.05199871643171e-16,-0.470445659046064,0.307,0.533,3.63306372744235e-12,"vcapEC"
"Micu3",6.66292344684025e-10,-0.469605974640122,0.079,0.172,1.17967059626307e-05,"vcapEC"
"Cep295",3.4711669394839e-07,-0.4694162993398,0.065,0.134,0.0061457010663562,"vcapEC"
"Rhoj",2.17998725646007e-16,-0.469146398586744,0.329,0.553,3.85966743756255e-12,"vcapEC"
"Tasor2",2.35911296147324e-10,-0.46913224376876,0.108,0.218,4.17680949828837e-06,"vcapEC"
"Tmem189",7.13128123292891e-10,-0.4683969168411,0.097,0.2,1.26259334229006e-05,"vcapEC"
"Bscl2",2.90053487475725e-07,-0.46674613611718,0.054,0.119,0.0051353969957577,"vcapEC"
"Msantd2",4.98792829088162e-08,-0.466596127920012,0.08,0.162,0.0008831127039005,"vcapEC"
"Qars",1.14230920203535e-06,-0.466144491336332,0.049,0.107,0.0202245844220359,"vcapEC"
"Rprd2",2.68717108671281e-11,-0.466142306555732,0.142,0.274,4.75763640902502e-07,"vcapEC"
"Skap2",1.08561226673185e-06,-0.465865917627267,0.069,0.134,0.0192207651824874,"vcapEC"
"Crebzf",5.89833941855227e-12,-0.465821123193109,0.142,0.281,1.04430099405468e-07,"vcapEC"
"Ascc3",2.89433288389777e-15,-0.463858445329512,0.197,0.378,5.124416370941e-11,"vcapEC"
"Farp1",6.02072004500228e-10,-0.463815545424727,0.086,0.182,1.06596848396765e-05,"vcapEC"
"Sys1",1.65827542002437e-13,-0.463549228280097,0.181,0.343,2.93597663115315e-09,"vcapEC"
"Ric1",3.75811194717595e-11,-0.463527616642929,0.092,0.2,6.65373720247503e-07,"vcapEC"
"Mtif2",1.09443840662642e-10,-0.463275192784645,0.079,0.177,1.93770319893208e-06,"vcapEC"
"Wasl",7.20272314980085e-17,-0.463216416175042,0.275,0.498,1.27524213367224e-12,"vcapEC"
"Srek1",3.13172049592159e-14,-0.462520992508239,0.214,0.397,5.54471113802917e-10,"vcapEC"
"St8sia6",1.32377495804963e-12,-0.462474737479814,0.138,0.276,2.34374356322686e-08,"vcapEC"
"Zdhhc12",4.00296603913193e-08,-0.461907009982385,0.055,0.125,0.0007087251372283,"vcapEC"
"Atp6v1a",8.36581697933368e-18,-0.461334947853893,0.252,0.477,1.48116789619103e-13,"vcapEC"
"Tjp1",5.03688186045977e-42,-0.461008193071355,0.913,0.995,8.91779933394402e-38,"vcapEC"
"Usp45",5.96554585449303e-09,-0.460241956088559,0.067,0.148,0.0001056199893537,"vcapEC"
"Itga1",1.56211443576236e-26,-0.460050001575355,0.641,0.878,2.76572360851726e-22,"vcapEC"
"Rbbp8",1.65794334263736e-07,-0.459866884697097,0.062,0.131,0.0029353886881394,"vcapEC"
"Gm12216",8.65305526238429e-07,-0.459832685836867,0.046,0.102,0.0153202343420514,"vcapEC"
"Mis18a",7.18363252514988e-07,-0.459654066583482,0.068,0.135,0.0127186213857779,"vcapEC"
"Nfkb1",7.19209974160269e-16,-0.459215600040451,0.22,0.412,1.27336125925076e-11,"vcapEC"
"Rap2b",1.94915346362258e-06,-0.459162823766528,0.054,0.113,0.0345097620734378,"vcapEC"
"Fbxo8",2.10492129806296e-07,-0.458878996549596,0.095,0.177,0.0037267631582204,"vcapEC"
"Pcdh19",1.04238931626502e-13,-0.458399830813283,0.2,0.369,1.84555028444722e-09,"vcapEC"
"Ubn2",3.16759482179877e-14,-0.457512563436342,0.295,0.491,5.60822663199473e-10,"vcapEC"
"Zfp608",6.25608138454982e-14,-0.457197433223784,0.102,0.233,1.10763920913455e-09,"vcapEC"
"S100pbp",3.28667308242295e-07,-0.457117611470704,0.054,0.119,0.0058190546924298,"vcapEC"
"Ggact",5.2414391211427e-12,-0.456359267364845,0.151,0.293,9.27996796398315e-08,"vcapEC"
"Trpm7",1.14665197957759e-15,-0.455208079289007,0.242,0.438,2.03014732984212e-11,"vcapEC"
"Hira",1.51284579923327e-08,-0.454997454805766,0.064,0.14,0.0002678493487542,"vcapEC"
"Rab8b",5.87977973782287e-12,-0.454792227133474,0.103,0.223,1.04101500258154e-07,"vcapEC"
"Fbxl5",1.78206728268323e-09,-0.454649280825893,0.1,0.202,3.15515012399066e-05,"vcapEC"
"Nlk",2.19439073110563e-11,-0.453733815512735,0.111,0.228,3.88516878942252e-07,"vcapEC"
"Nedd9",5.54045760523439e-13,-0.453723666196543,0.209,0.376,9.80938019006749e-09,"vcapEC"
"Zfp280d",2.96081167584561e-13,-0.452999015374365,0.193,0.356,5.24211707208466e-09,"vcapEC"
"Srsf5",5.20455793939939e-17,-0.452627697310035,0.352,0.596,9.21466983170662e-13,"vcapEC"
"Tmem64",4.60241317260329e-08,-0.452536727344084,0.074,0.151,0.0008148572522094,"vcapEC"
"Mlh3",1.06644006384565e-06,-0.452109962479252,0.068,0.134,0.0188813213303873,"vcapEC"
"Ppp1r12a",8.48091071095944e-20,-0.451821788096074,0.417,0.68,1.50154524137537e-15,"vcapEC"
"Spidr",3.60417387247592e-09,-0.451411116143053,0.094,0.188,6.38118984121862e-05,"vcapEC"
"Gpr160",5.40491729585425e-09,-0.451356329835841,0.092,0.184,9.56940607230996e-05,"vcapEC"
"Lcor",3.2845275165948e-12,-0.45114507704397,0.177,0.331,5.81525596813109e-08,"vcapEC"
"Camk1",2.05167162153796e-10,-0.451060178934995,0.144,0.27,3.63248460593296e-06,"vcapEC"
"Mgrn1",2.18911558862401e-12,-0.450977864331038,0.093,0.211,3.87582914965882e-08,"vcapEC"
"Dnajc10",3.06201321255777e-18,-0.45096989304599,0.276,0.501,5.42129439283353e-14,"vcapEC"
"Cbfa2t2",5.04507321309433e-08,-0.450881929952613,0.089,0.174,0.0008932302123783,"vcapEC"
"Baz2b",5.3838499181236e-18,-0.450268309271868,0.428,0.687,9.53210628003783e-14,"vcapEC"
"St3gal2",3.8712355727744e-08,-0.450244708699034,0.09,0.175,0.0006854022581597,"vcapEC"
"Tgfbr3",8.02556663741408e-18,-0.449794089209022,0.317,0.554,1.42092657315416e-13,"vcapEC"
"Slco1a4",1.81590439437121e-50,-0.449341245076666,0.974,0.999,3.21505873023422e-46,"vcapEC"
"Ap1s1",1.13103980464931e-07,-0.449184639134109,0.097,0.181,0.0020025059741316,"vcapEC"
"Adcy9",9.64317003624099e-09,-0.448710564563185,0.063,0.142,0.0001707323254916,"vcapEC"
"A930006K02Rik",5.36936605771845e-09,-0.448407610363554,0.063,0.143,9.50646260519051e-05,"vcapEC"
"9930021J03Rik",5.24260633782261e-11,-0.448331665469174,0.194,0.34,9.28203452111493e-07,"vcapEC"
"Nos2",6.11577061449877e-10,-0.448252164095428,0.083,0.18,1.08279718729701e-05,"vcapEC"
"Slc30a7",6.56451395972394e-07,-0.447684929929316,0.056,0.119,0.0116224719656912,"vcapEC"
"Xrcc4",1.3438424194443e-09,-0.447233672629665,0.11,0.213,2.37927300362613e-05,"vcapEC"
"Stab1",1.50193695311818e-09,-0.447137246563954,0.084,0.18,2.65917937549575e-05,"vcapEC"
"Klhl7",1.18969054143283e-08,-0.446259400768563,0.099,0.194,0.0002106347103606,"vcapEC"
"Pik3ca",4.66840446363823e-12,-0.446162610943775,0.163,0.307,8.26541010287148e-08,"vcapEC"
"Mbtd1",1.53778467927199e-09,-0.445895164635333,0.095,0.194,2.72264777465106e-05,"vcapEC"
"Slc25a36",5.42265149334854e-09,-0.445171014392405,0.07,0.154,9.60080446897359e-05,"vcapEC"
"Ranbp10",9.45085926621474e-08,-0.44507176080346,0.075,0.151,0.0016732746330833,"vcapEC"
"Ggps1",7.90615167636028e-16,-0.444568235348932,0.203,0.395,1.39978415429959e-11,"vcapEC"
"Esyt2",3.18781919496566e-22,-0.444190338861627,0.687,0.9,5.64403388468671e-18,"vcapEC"
"Agk",1.83513084900265e-07,-0.4441155708412,0.064,0.134,0.0032490991681591,"vcapEC"
"Erc1",1.32399875799546e-15,-0.443482894235562,0.215,0.408,2.34413980103097e-11,"vcapEC"
"Tra2a",2.16227722837318e-14,-0.44303584416399,0.315,0.524,3.82831183283472e-10,"vcapEC"
"Lonp2",2.49334584884961e-12,-0.442935436263591,0.185,0.341,4.41446882538823e-08,"vcapEC"
"2510009E07Rik",8.9596729777723e-12,-0.442161385733109,0.159,0.302,1.58631010071459e-07,"vcapEC"
"Erbin",2.98542182201855e-17,-0.441918647005671,0.238,0.455,5.28568933588384e-13,"vcapEC"
"Dpagt1",6.85331093304054e-08,-0.440811090664019,0.072,0.148,0.0012133787006948,"vcapEC"
"Setd5",1.76470333932481e-16,-0.440788858376508,0.315,0.548,3.12440726227458e-12,"vcapEC"
"Polr2a",2.1069461155303e-13,-0.440470070815664,0.212,0.385,3.73034809754639e-09,"vcapEC"
"Dtd2",8.04031681313239e-07,-0.440334610227927,0.054,0.115,0.0142353809176509,"vcapEC"
"Tshz1",8.17869466895767e-15,-0.440107476763059,0.195,0.373,1.44803789113896e-10,"vcapEC"
"Glg1",5.55185823327045e-14,-0.4399895559796,0.272,0.472,9.82956500200533e-10,"vcapEC"
"Tbl1x",4.44589387084083e-17,-0.439869725451787,0.281,0.508,7.8714550983237e-13,"vcapEC"
"Snx7",2.53719677339341e-06,-0.439482900241392,0.057,0.116,0.0449210688729303,"vcapEC"
"Rab43",6.8079325944412e-10,-0.439424281788184,0.101,0.205,1.20534446584582e-05,"vcapEC"
"Slc25a17",1.42164451721546e-06,-0.439161233436452,0.081,0.152,0.0251702161772997,"vcapEC"
"Tmem219",3.86976044532866e-09,-0.438758172537981,0.067,0.151,6.85141086845438e-05,"vcapEC"
"Tank",1.13786600557884e-06,-0.438029390850697,0.05,0.108,0.0201459176287734,"vcapEC"
"Zfp182",4.13309355121673e-09,-0.437704518680982,0.097,0.192,7.31764213242922e-05,"vcapEC"
"Nav1",5.6699170749643e-20,-0.437460244585379,0.325,0.574,1.00385881812243e-15,"vcapEC"
"Hlcs",1.25947016995027e-06,-0.437041142849396,0.055,0.116,0.0222989193589695,"vcapEC"
"Rasa2",5.39692703841331e-11,-0.436965914464639,0.11,0.225,9.55525932151076e-07,"vcapEC"
"AI467606",2.72623268138448e-12,-0.436910310292629,0.152,0.297,4.82679496239123e-08,"vcapEC"
"Dtnbp1",3.88452896600546e-09,-0.436823248233898,0.09,0.184,6.87755853431267e-05,"vcapEC"
"Ctr9",1.51389076298045e-06,-0.436397160804572,0.103,0.181,0.0268034359585688,"vcapEC"
"Dip2a",1.02006906007028e-06,-0.435431820224091,0.069,0.136,0.0180603227085443,"vcapEC"
"Tmod3",2.19639094828974e-20,-0.435128504282476,0.563,0.809,3.88871017394699e-16,"vcapEC"
"Ern1",3.44091513748385e-07,-0.434523474562349,0.054,0.116,0.0060921402509151,"vcapEC"
"Stim2",3.4653817412279e-13,-0.432606748072424,0.223,0.401,6.13545837284399e-09,"vcapEC"
"Vrk3",1.70167667971717e-08,-0.432049418068337,0.076,0.159,0.0003012818561439,"vcapEC"
"Fuca1",1.55078529944544e-09,-0.432036004525937,0.117,0.223,2.74566537266816e-05,"vcapEC"
"Srcap",8.1408660362015e-13,-0.431933488075305,0.114,0.244,1.44134033170948e-08,"vcapEC"
"Rap1gds1",8.89281760005779e-15,-0.431583009134758,0.316,0.527,1.57447335609023e-10,"vcapEC"
"Rbfox2",3.76507247716332e-15,-0.430869147235986,0.284,0.496,6.66606082081766e-11,"vcapEC"
"Wdfy3",7.10162172407478e-15,-0.430853536258199,0.234,0.427,1.25734212624744e-10,"vcapEC"
"Socs6",9.7340607146904e-07,-0.430462639754645,0.056,0.119,0.0172341544953594,"vcapEC"
"Maml1",4.30996776562021e-07,-0.43035198334178,0.054,0.117,0.0076307979290305,"vcapEC"
"Tmem238",3.10797986575889e-09,-0.430106726008723,0.136,0.247,5.50267835232611e-05,"vcapEC"
"Krit1",3.58515422142931e-12,-0.429802133824731,0.183,0.339,6.34751554904059e-08,"vcapEC"
"Larp4b",3.01430325532994e-14,-0.429778926135262,0.236,0.425,5.33682391356165e-10,"vcapEC"
"Naa30",9.7443098980868e-07,-0.42972218191515,0.062,0.127,0.0172523006745627,"vcapEC"
"Lsm1",1.75406335650341e-09,-0.429687649426057,0.092,0.19,3.10556917268928e-05,"vcapEC"
"Snx29",1.11748812580027e-09,-0.429040289480659,0.058,0.139,1.97851272672938e-05,"vcapEC"
"Galnt2",1.16319346207304e-09,-0.428902064821473,0.076,0.167,2.05943402460031e-05,"vcapEC"
"Dnajc24",2.5857241148147e-09,-0.428829994081506,0.096,0.193,4.57802454527943e-05,"vcapEC"
"Nup98",1.34954226613963e-12,-0.42872237908554,0.136,0.277,2.38936458220022e-08,"vcapEC"
"Ankrd28",1.9069307074538e-10,-0.428562727662361,0.11,0.221,3.37622081754695e-06,"vcapEC"
"Fer",4.65615041200436e-13,-0.428130065515801,0.147,0.294,8.24371430445372e-09,"vcapEC"
"Mon2",6.2483412836953e-16,-0.427987320982034,0.191,0.377,1.10626882427825e-11,"vcapEC"
"Fgd6",2.6934873514955e-14,-0.427730162195893,0.103,0.237,4.76881935582279e-10,"vcapEC"
"Avl9",8.67982949511669e-10,-0.427479949133335,0.141,0.26,1.53676381211041e-05,"vcapEC"
"Zfyve16",1.71819793459599e-08,-0.427167418523261,0.093,0.183,0.0003042069443202,"vcapEC"
"Tmem164",4.46371967910242e-09,-0.427017182074399,0.062,0.142,7.90301569185083e-05,"vcapEC"
"Fbxl20",6.7946686259767e-09,-0.426594084418752,0.103,0.2,0.0001202996080229,"vcapEC"
"Mapk6",7.66024256219253e-12,-0.426498642494703,0.126,0.254,1.35624594563619e-07,"vcapEC"
"Zfc3h1",2.62150497627359e-14,-0.426241486406397,0.133,0.283,4.64137456049239e-10,"vcapEC"
"Pard3",1.00121891499464e-18,-0.425722882652317,0.364,0.609,1.77265808899801e-14,"vcapEC"
"Bcor",7.54364526763727e-11,-0.424755730009738,0.066,0.16,1.33560239463518e-06,"vcapEC"
"Lyn",1.5324599957649e-14,-0.424428434268958,0.231,0.418,2.71322042250175e-10,"vcapEC"
"Pgap2",2.62266210581468e-10,-0.424296238827745,0.082,0.18,4.6434232583449e-06,"vcapEC"
"Otud7b",1.83681057742531e-12,-0.424042292486061,0.188,0.345,3.25207312733152e-08,"vcapEC"
"Phc3",1.71225719530349e-12,-0.423860151154285,0.144,0.289,3.03155136428484e-08,"vcapEC"
"Mphosph10",4.47061803045556e-08,-0.42364285126083,0.102,0.192,0.0007915229222921,"vcapEC"
"Tbx1",1.31633996953359e-10,-0.423569836820756,0.246,0.395,2.33057991605922e-06,"vcapEC"
"Opa1",1.84104226446538e-09,-0.42316939123709,0.104,0.206,3.25956532923596e-05,"vcapEC"
"Zfand3",1.15338813588732e-15,-0.422776775630286,0.303,0.527,2.04207369458851e-11,"vcapEC"
"Cox7c",1.66810306475869e-09,0.422643875942216,0.79,0.843,2.95337647615525e-05,"vcapEC"
"Nsd2",2.0065066373833e-10,-0.42229761385147,0.098,0.204,3.55252000148713e-06,"vcapEC"
"Ebp",1.96379118179813e-10,-0.422241610371532,0.163,0.297,3.47689228737358e-06,"vcapEC"
"Megf9",1.174111546878e-07,-0.422020857634735,0.072,0.147,0.0020787644937475,"vcapEC"
"Tgfa",5.36899853816342e-11,-0.421974537064359,0.167,0.307,9.50581191181834e-07,"vcapEC"
"Grk6",1.62032182799499e-07,-0.421965483803813,0.046,0.108,0.0028687797964651,"vcapEC"
"Axin1",2.48807000471319e-07,-0.421569388970069,0.054,0.119,0.0044051279433447,"vcapEC"
"Fam57a",9.36083149338694e-08,-0.421140475192813,0.069,0.144,0.0016573352159041,"vcapEC"
"Fam193a",3.22567834272615e-15,-0.420979862125651,0.195,0.377,5.71106350579665e-11,"vcapEC"
"Exosc1",7.68330676309644e-07,-0.420602978196939,0.079,0.151,0.0136032946240622,"vcapEC"
"Cep85l",2.36225618416222e-11,-0.420469752409387,0.173,0.317,4.18237457405921e-07,"vcapEC"
"Desi2",1.16020275419631e-11,-0.420402622430379,0.169,0.315,2.05413897630457e-07,"vcapEC"
"Stxbp1",2.03161705106885e-12,-0.420257371652401,0.14,0.28,3.59697798891739e-08,"vcapEC"
"Nom1",3.05002326858966e-07,-0.42007944672651,0.07,0.141,0.0054000661970379,"vcapEC"
"Mtrf1l",7.7433456547479e-08,-0.419748603084207,0.091,0.176,0.0013709593481731,"vcapEC"
"Pcsk7",4.45254606435342e-08,-0.419522714733737,0.078,0.159,0.0007883232806937,"vcapEC"
"4833420G17Rik",1.32055550079408e-09,-0.419249619228562,0.113,0.22,2.33804351415592e-05,"vcapEC"
"Ddhd1",9.44624219862143e-07,-0.418231824709775,0.067,0.133,0.0167245718126592,"vcapEC"
"Atxn1",1.37920433456253e-18,-0.418147036503708,0.307,0.536,2.44188127434295e-14,"vcapEC"
"Rps6ka3",2.49510954476279e-15,-0.417843119315678,0.33,0.548,4.41759144900252e-11,"vcapEC"
"Taf7",1.76334172358219e-09,-0.417635509599298,0.182,0.312,3.12199652160227e-05,"vcapEC"
"Mipol1",1.88999781553536e-08,-0.417525813919143,0.092,0.182,0.0003346241132405,"vcapEC"
"Atp6v1d",1.62973899072257e-11,-0.417246766964543,0.199,0.351,2.88545288307431e-07,"vcapEC"
"Impact",6.09533020592432e-07,-0.416851549320049,0.07,0.139,0.010791782129589,"vcapEC"
"Rbm15",2.45397983370933e-07,-0.416782951279505,0.063,0.133,0.0043447712955823,"vcapEC"
"Atg10",1.15674210990446e-06,-0.416616225475446,0.093,0.168,0.0204801190558585,"vcapEC"
"BC003965",3.18058052821542e-09,-0.416310832006725,0.103,0.205,5.6312178252054e-05,"vcapEC"
"Elovl7",1.71020063113399e-20,-0.416261595063343,0.51,0.783,3.02791021742272e-16,"vcapEC"
"Iars",1.68384019563139e-06,-0.416238023106998,0.059,0.12,0.0298123906636538,"vcapEC"
"Smyd3",1.3131224639189e-11,-0.416227958359467,0.12,0.243,2.32488332236841e-07,"vcapEC"
"Snapc3",3.91478035411078e-09,-0.415892039903307,0.072,0.157,6.93111861695314e-05,"vcapEC"
"Ralgapa2",6.45564260890925e-08,-0.415827592524269,0.061,0.133,0.0011429715239073,"vcapEC"
"Ints8",4.76493443823951e-08,-0.415023281850578,0.088,0.173,0.0008436316422903,"vcapEC"
"Strn",2.00810514805709e-07,-0.415018021677284,0.095,0.178,0.003555350164635,"vcapEC"
"Ankrd44",8.03381157773429e-11,-0.414467733306598,0.103,0.215,1.42238633983786e-06,"vcapEC"
"Ncstn",9.40084034656029e-07,-0.413805917893281,0.095,0.173,0.016644187833585,"vcapEC"
"Ormdl3",1.98565770310074e-08,-0.413766925715949,0.119,0.219,0.0003515606963339,"vcapEC"
"Sept11",2.77683072699237e-14,-0.413180003352172,0.28,0.485,4.91637880213998e-10,"vcapEC"
"Cep120",3.02074999277844e-09,-0.413072114335432,0.083,0.175,5.34823786221424e-05,"vcapEC"
"Fam129a",5.72150700675762e-10,-0.412449203541465,0.116,0.226,1.01299281554644e-05,"vcapEC"
"Shprh",7.90125170873011e-09,-0.412342091292142,0.099,0.196,0.000139891661503,"vcapEC"
"Gtf2h2",7.60752198467073e-07,-0.41202935761477,0.054,0.115,0.0134691176738595,"vcapEC"
"Gpcpd1",7.74494972741912e-30,-0.411846282396606,0.86,0.981,1.37124334923956e-25,"vcapEC"
"Gatd3a",2.65312284828932e-07,-0.411023469645346,0.067,0.138,0.0046973540028962,"vcapEC"
"Zfp830",1.5316386631872e-07,-0.410219750675513,0.092,0.174,0.0027117662531729,"vcapEC"
"Usp25",2.51606224830295e-13,-0.409824383384529,0.228,0.407,4.45468821062037e-09,"vcapEC"
"Ankib1",6.54748174968203e-12,-0.409780403864578,0.135,0.266,1.1592316437812e-07,"vcapEC"
"Ciz1",1.21978709260769e-07,-0.409509430699636,0.066,0.138,0.0021596330474619,"vcapEC"
"Rnpep",4.34584919468038e-09,-0.407536437075057,0.095,0.191,7.69432599918161e-05,"vcapEC"
"Btg3",2.734705173954e-16,-0.407126739721117,0.372,0.611,4.84179551048555e-12,"vcapEC"
"Thap3",2.31856484209379e-12,-0.40695416324564,0.172,0.327,4.10501905292705e-08,"vcapEC"
"Arf2",3.27548874756623e-10,-0.406479478332313,0.152,0.279,5.79925282756602e-06,"vcapEC"
"Fam241a",3.54528151962068e-07,-0.406371634519726,0.085,0.162,0.0062769209304884,"vcapEC"
"Lims1",4.97227289065355e-15,-0.406167265167395,0.377,0.612,8.80340915290211e-11,"vcapEC"
"Armh3",2.27511324573939e-08,-0.405711063082806,0.087,0.174,0.0004028088001581,"vcapEC"
"Ppp2r5a",2.04618293438565e-18,-0.405530119759038,0.38,0.634,3.6227668853298e-14,"vcapEC"
"Mfhas1",3.87470776700095e-15,-0.405279860316812,0.344,0.556,6.86017010147518e-11,"vcapEC"
"Gtf2i",1.60166738027548e-15,-0.40484667745404,0.344,0.57,2.83575209677773e-11,"vcapEC"
"Rnf8",5.03320448878773e-07,-0.404839299062177,0.089,0.167,0.0089112885473986,"vcapEC"
"Mtor",3.02107242600377e-07,-0.404775554621205,0.063,0.131,0.0053488087302396,"vcapEC"
"Cntln",6.23985094389375e-11,-0.404504201923018,0.13,0.253,1.10476560961639e-06,"vcapEC"
"Ankrd10",7.71171545798184e-08,-0.404052431395886,0.081,0.162,0.0013653592218356,"vcapEC"
"Rab40c",2.0942493368022e-07,-0.403954235850318,0.065,0.136,0.0037078684508083,"vcapEC"
"Slc25a39",7.56602299310986e-11,-0.403873002173192,0.1,0.211,1.3395643709301e-06,"vcapEC"
"Rora",6.2889058219073e-13,-0.403808108334542,0.284,0.472,1.11345077576869e-08,"vcapEC"
"Tmx4",3.78519160517772e-11,-0.40350256678257,0.152,0.287,6.70168173696716e-07,"vcapEC"
"Srgap2",8.38187601095361e-20,-0.403461889572637,0.663,0.868,1.48401114773934e-15,"vcapEC"
"Ramp3",7.15462788624621e-07,-0.403391280921319,0.091,0.168,0.0126672686725989,"vcapEC"
"Zbtb46",6.97756176755157e-12,-0.402793656508522,0.25,0.422,1.23537731094501e-07,"vcapEC"
"Ccnyl1",6.8013343755323e-07,-0.402645711505793,0.083,0.158,0.0120417625118799,"vcapEC"
"Kdm2a",4.21380056538838e-15,-0.402594709848796,0.214,0.406,7.46053390102012e-11,"vcapEC"
"Rb1",1.92444848764869e-12,-0.402508896103181,0.217,0.382,3.40723604738201e-08,"vcapEC"
"Pmvk",3.89774078436548e-09,-0.40204144845027,0.098,0.196,6.90095005871909e-05,"vcapEC"
