gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Btg1,7.16819136972637e-17,-0.428205410864074,0.544,0.731,1.3090551079394298e-12
Ccdc85b,5.54872831327585e-27,-0.426342772188661,0.636,0.829,1.0133087645704399e-22
Malat1,1.6337281340116202e-54,-0.426080122615129,1.0,0.993,2.98351431833202e-50
Rexo2,7.36467978975169e-24,-0.425045137680386,0.589,0.789,1.34493782320445e-19
Btg3,1.56157418234957e-21,-0.424775801623625,0.457,0.679,2.85174677180679e-17
Cox5a,6.67677185917079e-28,-0.423497392411646,0.693,0.856,1.21931207692177e-23
St13,2.79035881263508e-24,-0.423496949696931,0.595,0.788,5.09575326363419e-20
Ndufa7,3.06170812602574e-29,-0.421091042563845,0.712,0.877,5.591291379748211e-25
Hsp90ab1,1.56490707513646e-53,-0.42004877052073,0.99,1.0,2.8578333006141998e-49
Htra1,6.75562962550506e-25,-0.419714387846527,0.124,0.318,1.23371308220973e-20
Aldoa,4.1182340098349698e-22,-0.419624058350019,0.69,0.844,7.52071894876062e-18
Amd1,9.09228959730334e-17,-0.419288797548302,0.66,0.821,1.6604339262595399e-12
Sumo2,1.80549043687496e-30,-0.419268772936139,0.732,0.884,3.29718663582106e-26
Psma7,1.61077450868093e-26,-0.418965714531133,0.745,0.887,2.94159640775311e-22
Ap2a2,1.9064469605699302e-20,-0.417640210455314,0.567,0.748,3.48155343939281e-16
Snx3,7.25145506600604e-31,-0.416871930563448,0.788,0.913,1.32426072415402e-26
Oaz1,2.32020077884821e-31,-0.416497339009195,0.828,0.93,4.2371506623326e-27
Rps8,3.03678469710996e-51,-0.416036213537233,0.994,0.995,5.5457762138622e-47
Cox6c,4.31539566910839e-29,-0.415792193240539,0.761,0.903,7.88077557092575e-25
Gm11808,1.60194129291021e-28,-0.414512681328751,0.148,0.376,2.92546518911262e-24
Rpl18,4.6790506242409795e-33,-0.414483306552207,0.929,0.975,8.54488224998887e-29
Ywhaq,5.48002674878549e-32,-0.414211993492661,0.794,0.93,1.00076248486321e-27
Eif5a,2.58141651146003e-23,-0.411893013201832,0.513,0.729,4.71418283322832e-19
Tspo,6.02027995017699e-24,-0.411181510531994,0.838,0.938,1.09942352450132e-19
Arpc3,1.29405810386043e-29,-0.410747767634493,0.84,0.935,2.3632089092699204e-25
Atp5k,1.94058760272615e-21,-0.410206810509894,0.455,0.673,3.5439010800984997e-17
