"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm26981",1.07306012354631e-10,2.21390933569374,0.013,0.003,1.95962239762027e-06
"B3gat2",1.07350924747836e-10,0.932418125008286,0.066,0.043,1.96044258774497e-06
"Plgrkt",1.08284662137819e-10,-0.200716923371378,0.183,0.232,1.97749449996084e-06
"Nubp1",1.08533166077206e-10,-0.422941360167049,0.055,0.082,1.98203267890194e-06
"Wdr45",1.11407365773973e-10,-0.347482084831631,0.075,0.107,2.03452131376429e-06
"Gm49313",1.11775977937972e-10,-1.6113061675168,0.01,0.023,2.04125290910324e-06
"Crk",1.12017605632373e-10,0.32163150479865,0.429,0.4,2.0456655140584e-06
"Mfsd5",1.13351088077372e-10,-0.370122696733099,0.066,0.096,2.07001757046896e-06
"Stambp",1.1335112621466e-10,-0.296131209695769,0.106,0.142,2.07001826693212e-06
"Ubr2",1.13655030602836e-10,0.309237378048044,0.4,0.371,2.07556816886899e-06
"Slc7a1",1.14542479497582e-10,0.260975785366744,0.776,0.789,2.09177476058485e-06
"Blcap",1.1502506295048e-10,-0.429251985102841,0.057,0.084,2.10058769960167e-06
"Ggact",1.15255117274683e-10,0.551341887722959,0.262,0.231,2.10478895167027e-06
"Maml1",1.15345476038016e-10,0.64174031797697,0.142,0.11,2.10643908340626e-06
"Leng1",1.17265962067169e-10,-0.311780787245765,0.091,0.125,2.14151099927065e-06
"Spata1",1.20206088300209e-10,-0.263794676268753,0.1,0.136,2.19520358453841e-06
"Lrrc20",1.21342988052908e-10,0.887300554776131,0.054,0.033,2.2159656478222e-06
"Mfap2",1.27615737243969e-10,-1.81702388312281,0.006,0.017,2.33051859354936e-06
"Mul1",1.30220446899816e-10,-0.353371433457573,0.063,0.092,2.37808580128444e-06
"Spice1",1.30886145475444e-10,0.589489723351149,0.152,0.119,2.39024278867255e-06
"Gtf2h4",1.34493192166809e-10,-0.378199849568158,0.056,0.083,2.45611467535026e-06
"Arfgap3",1.35128603775326e-10,-0.201730723674542,0.175,0.222,2.467718562145e-06
"Yju2",1.3530456189665e-10,-0.363447656639412,0.072,0.102,2.47093190935661e-06
"Apln",1.35616093502617e-10,1.42585525448842,0.01,0.002,2.47662109954479e-06
"Prkca",1.37186385054321e-10,1.20178268887556,0.035,0.019,2.50529776386201e-06
"Ankra2",1.37839348230771e-10,-0.216045763011019,0.123,0.162,2.51722217739034e-06
"Gfer",1.41968387955072e-10,-0.436635205935517,0.062,0.09,2.59262670083553e-06
"Klhl18",1.42150908506355e-10,0.715386244907337,0.098,0.07,2.59595989114305e-06
"Zfp213",1.43255552147882e-10,-0.628372921417292,0.032,0.054,2.61613289332462e-06
"Tram2",1.44125901444742e-10,0.64035309201514,0.122,0.091,2.63202721218387e-06
"Samd8",1.46353678376509e-10,0.503556683903058,0.236,0.201,2.67271087451181e-06
"Sh3bgrl2",1.4876459548195e-10,0.873844624158567,0.075,0.05,2.71673904269137e-06
"Lrrfip1",1.51206009954277e-10,-0.144865238953052,0.33,0.394,2.76132415378501e-06
"Zbtb45",1.51317084330191e-10,-0.627426196795693,0.038,0.06,2.76335259403795e-06
"Patz1",1.52045032187314e-10,-0.189487522779788,0.162,0.207,2.77664637780472e-06
"Pdpr",1.52768873338805e-10,0.711113160085814,0.104,0.076,2.78986516491325e-06
"Taf9b",1.53145139402037e-10,-0.310491936699483,0.084,0.117,2.79673653576001e-06
"Sos1",1.53626536578006e-10,0.267556044533922,0.553,0.54,2.80552781098754e-06
"Supt16",1.54146713315057e-10,0.346668605084522,0.429,0.403,2.81502727855957e-06
"Gm15261",1.54167073805982e-10,1.25052434093921,0.041,0.023,2.81539910184485e-06
"Sfmbt1",1.56662796368015e-10,0.721993208269938,0.133,0.103,2.86097598727268e-06
"Mtbp",1.58466586743507e-10,0.943998365813112,0.055,0.034,2.89391680710993e-06
"Clns1a",1.59109881733047e-10,-0.186907898619199,0.183,0.23,2.9056646602089e-06
"Fkbp5",1.60787010498979e-10,0.984064264731365,0.059,0.037,2.93629238573235e-06
"Pcyt2",1.61749725669113e-10,-0.319555374258416,0.068,0.098,2.95387349016934e-06
"Ccdc124",1.62048716241525e-10,-0.179633334617363,0.196,0.244,2.95933365600272e-06
"Gm9803",1.66511550150268e-10,-0.99672520400872,0.01,0.024,3.0408339288442e-06
"Ythdf2",1.709958842203e-10,-0.203382483206047,0.17,0.215,3.12272683763112e-06
"Mthfsl",1.71008254083159e-10,-0.253537872556314,0.093,0.127,3.12295273606665e-06
"Tbc1d24",1.71765940866328e-10,0.738987955979431,0.101,0.073,3.13678961210088e-06
"Plk2",1.72267704501873e-10,0.425163546141935,0.492,0.476,3.1459528196132e-06
"Akap8",1.74054195290918e-10,-0.135047800631517,0.231,0.287,3.17857771440274e-06
"Nup205",1.7441107648536e-10,0.603762772182912,0.096,0.068,3.18509507877565e-06
"Atp6v0a2",1.78773496662944e-10,0.524885156922431,0.2,0.165,3.26476159605868e-06
"Wdr83",1.80273712031055e-10,-0.371082343737302,0.077,0.109,3.29215852911113e-06
"Selenos",1.83134254833644e-10,-0.322742125277873,0.153,0.195,3.344397761772e-06
"Prdm10",1.84125834076309e-10,0.682376792161162,0.12,0.091,3.36250598190156e-06
"Upp1",1.84416813797641e-10,1.27726878695416,0.028,0.013,3.36781985357251e-06
"Ssu72",1.85294100910481e-10,-0.109926876035295,0.45,0.52,3.3838408708272e-06
"Rfk",1.91981973589545e-10,-0.220080780509433,0.203,0.25,3.50597480169227e-06
"Nfyb",1.93726993815091e-10,-0.136284478935802,0.199,0.248,3.5378423610512e-06
"Ccdc125",1.94857382867522e-10,0.768006909510495,0.082,0.057,3.55848552592668e-06
"Lrrc32",1.95962065805216e-10,0.87835630716986,0.079,0.054,3.57865924573485e-06
"Cxxc5",1.99949751001525e-10,-0.350272879799546,0.064,0.093,3.65148235278985e-06
"Neu1",2.0094828953278e-10,-0.382641386668655,0.061,0.09,3.66971766344763e-06
"Pms1",2.0161808469461e-10,0.811628354780024,0.054,0.033,3.68194946269297e-06
"Sumo3",2.07549845454912e-10,-0.145676123336887,0.247,0.301,3.7902752776976e-06
"Limd2",2.09697807196747e-10,-0.665054631960977,0.022,0.041,3.82950135502699e-06
"D930016D06Rik",2.11350878133314e-10,0.859974312508804,0.079,0.054,3.85968973647057e-06
"Prpf4b",2.11537443647953e-10,-0.133768217858433,0.614,0.68,3.86309679589891e-06
"Twf1",2.12106296995121e-10,-0.154884224611553,0.239,0.293,3.8734851957249e-06
"Zfp280d",2.19197583117132e-10,0.375609900157298,0.366,0.335,4.00298626288507e-06
"Akna",2.22221326895507e-10,0.962966028256937,0.057,0.036,4.05820587176575e-06
"Abtb2",2.27152807031744e-10,1.41399143733328,0.021,0.009,4.14826456201372e-06
"Dync1i1",2.27988611090502e-10,0.777544823218811,0.133,0.103,4.16352801573475e-06
"Clcn4",2.29461596986111e-10,-0.242521887007981,0.165,0.209,4.19042768416035e-06
"Bag1",2.29816531792075e-10,-0.142698958958471,0.358,0.42,4.19690950358688e-06
"Smim8",2.30774408535174e-10,-0.377808879515115,0.069,0.098,4.21440224866934e-06
"Sumf2",2.32668354861971e-10,-0.30109151083396,0.077,0.108,4.24898949648931e-06
"Igfbp6",2.33298877704887e-10,1.96390923474416,0.013,0.003,4.26050410464665e-06
"Scoc",2.36766840203054e-10,-0.129565309312311,0.351,0.415,4.32383603578818e-06
"Tmlhe",2.37835946917664e-10,0.638834075868841,0.124,0.094,4.34336006261038e-06
"Lrp12",2.39282855655475e-10,1.11713723485387,0.042,0.024,4.36978350998028e-06
"Gm17501",2.39502334185439e-10,-0.721500938501458,0.013,0.027,4.37379162689448e-06
"4930565N06Rik",2.41654883693584e-10,1.775814139983,0.016,0.005,4.41310148601224e-06
"Lsm7",2.4898323427668e-10,-0.16602395062689,0.16,0.205,4.54693182436073e-06
"4930425O10Rik",2.55345988255606e-10,-1.00835887725478,0.008,0.021,4.66312843752387e-06
"1110059E24Rik",2.55421096211454e-10,-0.140658228669735,0.174,0.222,4.66450005901357e-06
"Add1",2.59592347158498e-10,0.330685947318535,0.464,0.447,4.7406754438085e-06
"Sestd1",2.6082315244703e-10,0.48716158466635,0.226,0.191,4.76315240998767e-06
"Sox9",2.62115168341784e-10,-0.535881558682725,0.027,0.047,4.78674720425766e-06
"Trim28",2.63291305081563e-10,-0.224199064345578,0.115,0.153,4.8082258133995e-06
"Pgpep1",2.64464313841325e-10,-0.394083554002204,0.068,0.097,4.82964729937027e-06
"Gm19951",2.66583958497097e-10,-0.101881504556149,0.62,0.695,4.86835625007398e-06
"Mia3",2.72024587549895e-10,0.336994022329316,0.417,0.391,4.96771301783619e-06
"Spaar",2.72979905129668e-10,0.472704881120102,0.197,0.161,4.985159027478e-06
"Gm26944",2.78545767780617e-10,1.2718400038932,0.034,0.018,5.08680281120963e-06
"Ccdc130",2.84353545198881e-10,-0.511614797435409,0.037,0.059,5.19286444242197e-06
"Atg3",2.87764745018997e-10,-0.149599144738947,0.214,0.265,5.25515977353693e-06
"Dhps",2.88383981079392e-10,-0.191681762298261,0.11,0.147,5.26646826247185e-06
"Diaph1",2.93372379375372e-10,0.362206247912938,0.396,0.37,5.35756639215304e-06
"Cc2d2a",3.02044968922519e-10,1.14671620652184,0.043,0.025,5.51594522246304e-06
"Snhg1",3.04411026518852e-10,-0.224795288353411,0.112,0.149,5.55915416628728e-06
"Thrap3",3.09078691156853e-10,0.268209505889847,0.553,0.54,5.64439505790644e-06
"Igip",3.1124172495264e-10,0.805672951913983,0.093,0.066,5.68389638108512e-06
"Nop16",3.11597674281016e-10,-0.617658862252743,0.031,0.052,5.69039672771991e-06
"Gm16675",3.1869628757778e-10,1.35788703739666,0.027,0.013,5.82003160374542e-06
"Cdk4",3.19189032223985e-10,-0.151645468079123,0.168,0.214,5.82903010647442e-06
"Ntng2",3.20000393240278e-10,0.920325183333014,0.058,0.036,5.84384718135396e-06
"Trrap",3.29283760304427e-10,0.488727891116877,0.213,0.177,6.01338003067944e-06
"Lats1",3.33551720997699e-10,0.534298439702067,0.187,0.154,6.09132152885998e-06
"Gm38477",3.36142199642619e-10,1.71332110167532,0.021,0.009,6.13862884987351e-06
"Ro60",3.37093604342453e-10,0.379800859101908,0.409,0.386,6.15600340250188e-06
"Iqsec1",3.40803945688399e-10,0.449631605521913,0.258,0.223,6.22376165616154e-06
"Zbtb8a",3.44055473026571e-10,-0.388100440842875,0.057,0.085,6.28314104841123e-06
"Ptrhd1",3.44608210586137e-10,-0.325155078080747,0.077,0.108,6.29323514172403e-06
"Tdp2",3.47788855219282e-10,-0.349869058420871,0.095,0.129,6.35132007401453e-06
"Timp1",3.48609236119796e-10,2.17022653300944,0.015,0.005,6.36630187001972e-06
"Pfkfb2",3.51219612606493e-10,0.925127032049173,0.054,0.033,6.41397256541978e-06
"Gask1b",3.51597353608276e-10,0.953694755605387,0.079,0.054,6.42087087159434e-06
"Hk1",3.52264498738954e-10,0.392658339836972,0.313,0.28,6.43305427597078e-06
"Gstk1",3.63380861796235e-10,-0.276576231309111,0.093,0.126,6.63606129812285e-06
"Wdr59",3.65666129624541e-10,0.679836858171159,0.09,0.063,6.67779485920338e-06
